"",gene_set,over_represented_pvalue,under_represented_pvalue,numSIGInCat,numInCat,SIGgene_ensembl,SIGgene_symbol,All_gene_ensembl,All_gene_symbol,Ave_value_all_gene
"2386",GO_FEMALE_MEIOTIC_NUCLEAR_DIVISION,0.825211651332122,0.489849862804134,1,28,ENSG00000168066,SF1,ENSG00000015285|ENSG00000025770|ENSG00000051180|ENSG00000071539|ENSG00000076242|ENSG00000087586|ENSG00000087842|ENSG00000101224|ENSG00000105568|ENSG00000108384|ENSG00000108946|ENSG00000112742|ENSG00000113141|ENSG00000119684|ENSG00000120539|ENSG00000121152|ENSG00000134278|ENSG00000143761|ENSG00000151657|ENSG00000164961|ENSG00000166278|ENSG00000166402|ENSG00000166783|ENSG00000166851|ENSG00000168066|ENSG00000169083|ENSG00000185122|ENSG00000204991,WAS|NCAPH2|RAD51|TRIP13|MLH1|AURKA|PIR|CDC25B|PPP2R1A|RAD51C|PRKAR1A|TTK|IK|MLH3|MASTL|NCAPH|SPIRE1|ARF1|KIN|WASHC5|C2|TUB|MARF1|PLK1|SF1|AR|HSF1|SPIRE2,5.07142857142857
"2387",GO_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,0.825267536181024,0.391886163654538,2,60,ENSG00000078018|ENSG00000169057,MAP2|MECP2,ENSG00000001631|ENSG00000006071|ENSG00000026103|ENSG00000031698|ENSG00000042832|ENSG00000047410|ENSG00000062485|ENSG00000063245|ENSG00000067560|ENSG00000072134|ENSG00000072736|ENSG00000078018|ENSG00000091879|ENSG00000092421|ENSG00000092847|ENSG00000101230|ENSG00000102144|ENSG00000107175|ENSG00000108840|ENSG00000112964|ENSG00000113296|ENSG00000114209|ENSG00000115415|ENSG00000115966|ENSG00000119185|ENSG00000121753|ENSG00000126016|ENSG00000126522|ENSG00000130816|ENSG00000131196|ENSG00000132170|ENSG00000134318|ENSG00000136448|ENSG00000137573|ENSG00000137764|ENSG00000138080|ENSG00000140464|ENSG00000142515|ENSG00000143590|ENSG00000143622|ENSG00000148400|ENSG00000150093|ENSG00000150593|ENSG00000152270|ENSG00000158125|ENSG00000166123|ENSG00000166278|ENSG00000168036|ENSG00000169057|ENSG00000169083|ENSG00000169330|ENSG00000173482|ENSG00000177885|ENSG00000181790|ENSG00000185359|ENSG00000196189|ENSG00000196712|ENSG00000196839|ENSG00000198814|ENSG00000213463,KRIT1|ABCC8|FAS|SARS|TG|TPR|CS|EPN1|RHOA|EPN2|NFATC3|MAP2|ANGPT2|SEMA6A|AGO1|ISM1|PGK1|CREB3|HDAC5|GHR|THBS4|PDCD10|STAT1|ATF2|ITGB1BP1|ADGRB2|AMOT|ASL|DNMT1|NFATC1|PPARG|ROCK2|NMT1|SULF1|MAP2K5|EMILIN1|PML|KLK3|EFNA3|RIT1|NOTCH1|ITGB1|PDCD4|PDE3B|XDH|GPT2|C2|CTNNB1|MECP2|AR|MINAR1|PTPRM|GRB2|ADGRB1|HGS|SEMA4A|NF1|ADA|GK|SYNJ2BP,4.35
"2388",GO_NEGATIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS,0.825633488506558,0.487624556640709,1,33,ENSG00000105821,DNAJC2,ENSG00000041880|ENSG00000092199|ENSG00000102977|ENSG00000105722|ENSG00000105821|ENSG00000107960|ENSG00000114127|ENSG00000121274|ENSG00000128513|ENSG00000130119|ENSG00000132170|ENSG00000132604|ENSG00000133895|ENSG00000135372|ENSG00000135486|ENSG00000140451|ENSG00000141510|ENSG00000147601|ENSG00000153187|ENSG00000162607|ENSG00000163938|ENSG00000166278|ENSG00000169083|ENSG00000171311|ENSG00000171428|ENSG00000171824|ENSG00000172795|ENSG00000173599|ENSG00000178971|ENSG00000197122|ENSG00000204217|ENSG00000254093|ENSG00000257949,PARP3|HNRNPC|ACD|ERF|DNAJC2|STN1|XRN1|TENT4B|POT1|GNL3L|PPARG|TERF2|MEN1|NAT10|HNRNPA1|PIF1|TP53|TERF1|HNRNPU|USP1|GNL3|C2|AR|EXOSC1|NAT1|EXOSC10|DCP2|PC|CTC1|SRC|BMPR2|PINX1|TEN1,4.27272727272727
"2389",GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_INTERCONVERSION,0.826004817483877,0.488471905883354,1,28,ENSG00000198431,TXNRD1,ENSG00000004455|ENSG00000047230|ENSG00000048392|ENSG00000065833|ENSG00000082212|ENSG00000100938|ENSG00000103024|ENSG00000103202|ENSG00000104687|ENSG00000106268|ENSG00000106992|ENSG00000128951|ENSG00000129187|ENSG00000136810|ENSG00000140057|ENSG00000143774|ENSG00000154027|ENSG00000155085|ENSG00000162368|ENSG00000162433|ENSG00000166321|ENSG00000167325|ENSG00000168393|ENSG00000171793|ENSG00000176890|ENSG00000198431|ENSG00000239672|ENSG00000243678,AK2|CTPS2|RRM2B|ME1|ME2|GMPR2|NME3|NME4|GSR|NUDT1|AK1|DUT|DCTD|TXN|AK7|GUK1|AK5|AK9|CMPK1|AK4|NUDT13|RRM1|DTYMK|CTPS1|TYMS|TXNRD1|NME1|NME2,5.39285714285714
"2390",GO_REGULATION_OF_STEROL_TRANSPORT,0.826173280544415,0.488545326877846,1,27,ENSG00000107331,ABCA2,ENSG00000025434|ENSG00000062485|ENSG00000064687|ENSG00000074410|ENSG00000096717|ENSG00000100300|ENSG00000100906|ENSG00000107331|ENSG00000109320|ENSG00000116171|ENSG00000123384|ENSG00000130164|ENSG00000131408|ENSG00000132170|ENSG00000132522|ENSG00000138798|ENSG00000149357|ENSG00000155158|ENSG00000160179|ENSG00000166278|ENSG00000169083|ENSG00000173409|ENSG00000173599|ENSG00000182670|ENSG00000185920|ENSG00000198793|ENSG00000198911,NR1H3|CS|ABCA7|CA12|SIRT1|TSPO|NFKBIA|ABCA2|NFKB1|SCP2|LRP1|LDLR|NR1H2|PPARG|GPS2|EGF|LAMTOR1|TTC39B|ABCG1|C2|AR|ARV1|PC|TTC3|PTCH1|MTOR|SREBF2,5.7037037037037
"2391",GO_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION,0.826273810513123,0.487345291980079,1,30,ENSG00000168066,SF1,ENSG00000004455|ENSG00000055332|ENSG00000062485|ENSG00000069482|ENSG00000077238|ENSG00000088888|ENSG00000100644|ENSG00000104312|ENSG00000110171|ENSG00000113811|ENSG00000119401|ENSG00000123384|ENSG00000137693|ENSG00000142192|ENSG00000144895|ENSG00000150455|ENSG00000151694|ENSG00000153898|ENSG00000160712|ENSG00000161905|ENSG00000168066|ENSG00000168961|ENSG00000169083|ENSG00000182149|ENSG00000196839|ENSG00000197971|ENSG00000198125|ENSG00000204305|ENSG00000215301|ENSG00000240972,AK2|EIF2AK2|CS|GAL|IL4R|MAVS|HIF1A|RIPK2|TRIM3|SELENOK|TRIM32|LRP1|YAP1|APP|EIF2A|TIRAP|ADAM17|MCOLN2|IL6R|ALOX15|SF1|LGALS9|AR|IST1|ADA|MBP|MB|AGER|DDX3X|MIF,4.8
"2392",GO_CEREBRAL_CORTEX_CELL_MIGRATION,0.826941679443294,0.486498494084267,1,29,ENSG00000054654,SYNE2,ENSG00000007168|ENSG00000054654|ENSG00000062485|ENSG00000065154|ENSG00000067560|ENSG00000080815|ENSG00000091483|ENSG00000096093|ENSG00000099250|ENSG00000100242|ENSG00000103876|ENSG00000115310|ENSG00000125505|ENSG00000127980|ENSG00000129682|ENSG00000138798|ENSG00000151876|ENSG00000162924|ENSG00000162928|ENSG00000164828|ENSG00000164885|ENSG00000166579|ENSG00000168036|ENSG00000169083|ENSG00000169855|ENSG00000172728|ENSG00000189056|ENSG00000198125|ENSG00000205336,PAFAH1B1|SYNE2|CS|OAT|RHOA|PSEN1|FH|EFHC1|NRP1|SUN2|FAH|RTN4|MBOAT7|PEX1|FGF13|EGF|FBXO4|REL|PEX13|SUN1|CDK5|NDEL1|CTNNB1|AR|ROBO1|FUT10|RELN|MB|ADGRG1,5.20689655172414
"2393",GO_NATURAL_KILLER_CELL_ACTIVATION,0.827241439608033,0.484575575691925,1,34,ENSG00000166747,AP1G1,ENSG00000026751|ENSG00000042832|ENSG00000047410|ENSG00000064012|ENSG00000069974|ENSG00000083535|ENSG00000092445|ENSG00000100263|ENSG00000102034|ENSG00000103522|ENSG00000113141|ENSG00000114383|ENSG00000115738|ENSG00000122025|ENSG00000124333|ENSG00000126804|ENSG00000137710|ENSG00000143376|ENSG00000160712|ENSG00000164651|ENSG00000166278|ENSG00000166747|ENSG00000171608|ENSG00000172845|ENSG00000173757|ENSG00000175354|ENSG00000182326|ENSG00000183087|ENSG00000185896|ENSG00000196712|ENSG00000204463|ENSG00000204520|ENSG00000204642|ENSG00000205302,SLAMF7|TG|TPR|CASP8|RAB27A|PIBF1|TYRO3|RHBDD3|ELF4|IL21R|IK|TUSC2|ID2|FLT3|VAMP7|ZBTB1|RDX|SNX27|IL6R|SP8|C2|AP1G1|PIK3CD|SP3|STAT5B|PTPN2|C1S|GAS6|LAMP1|NF1|BAG6|MICA|HLA-F|SNX2,4.20588235294118
"2394",GO_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT,0.827389139047302,0.486425021429839,1,27,ENSG00000136717,BIN1,ENSG00000057294|ENSG00000065534|ENSG00000075142|ENSG00000075711|ENSG00000108961|ENSG00000116030|ENSG00000118194|ENSG00000118513|ENSG00000121481|ENSG00000127914|ENSG00000129682|ENSG00000130529|ENSG00000132341|ENSG00000134755|ENSG00000136717|ENSG00000145349|ENSG00000145362|ENSG00000155827|ENSG00000158286|ENSG00000166278|ENSG00000173599|ENSG00000173801|ENSG00000174437|ENSG00000186575|ENSG00000196924|ENSG00000198626|ENSG00000198929,PKP2|MYLK|SRI|DLG1|RANGRF|SUMO1|TNNT2|MYB|RNF2|AKAP9|FGF13|TRPM4|RAN|DSC2|BIN1|CAMK2D|ANK2|RNF20|RNF207|C2|PC|JUP|ATP2A2|NF2|FLNA|RYR2|NOS1AP,5.40740740740741
"2395",GO_POSITIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS,0.828379021923495,0.389878560865247,2,40,ENSG00000100461|ENSG00000155508,RBM23|CNOT8,ENSG00000005007|ENSG00000037897|ENSG00000042832|ENSG00000070756|ENSG00000078687|ENSG00000088247|ENSG00000090905|ENSG00000100226|ENSG00000100354|ENSG00000100461|ENSG00000105939|ENSG00000107864|ENSG00000113300|ENSG00000114999|ENSG00000123908|ENSG00000125107|ENSG00000125944|ENSG00000127804|ENSG00000134318|ENSG00000134644|ENSG00000135870|ENSG00000138035|ENSG00000138668|ENSG00000138767|ENSG00000140718|ENSG00000145388|ENSG00000155363|ENSG00000155508|ENSG00000164867|ENSG00000165819|ENSG00000168002|ENSG00000173599|ENSG00000174953|ENSG00000185650|ENSG00000185728|ENSG00000186654|ENSG00000187583|ENSG00000198492|ENSG00000198791|ENSG00000204120,UPF1|METTL1|TG|PABPC1|TNRC6C|KHSRP|TNRC6A|GTPBP1|TNRC6B|RBM23|ZC3HAV1|CPEB3|CNOT6|TTL|AGO2|CNOT1|HNRNPR|METTL16|ROCK2|PUM1|RC3H1|PNPT1|HNRNPD|CNOT6L|FTO|METTL14|MOV10|CNOT8|NOS3|METTL3|POLR2G|PC|DHX36|ZFP36L1|YTHDF3|PRR5|PLEKHN1|YTHDF2|CNOT7|GIGYF2,7.15
"2396",GO_NECROTIC_CELL_DEATH,0.828400272519508,0.48254527809765,1,34,ENSG00000125826,RBCK1,ENSG00000003402|ENSG00000023445|ENSG00000026103|ENSG00000051620|ENSG00000060138|ENSG00000064012|ENSG00000083799|ENSG00000087088|ENSG00000087470|ENSG00000092439|ENSG00000100300|ENSG00000100605|ENSG00000106976|ENSG00000108179|ENSG00000110330|ENSG00000116584|ENSG00000125826|ENSG00000126456|ENSG00000126522|ENSG00000127191|ENSG00000137275|ENSG00000147155|ENSG00000151151|ENSG00000152558|ENSG00000154589|ENSG00000164651|ENSG00000166278|ENSG00000167996|ENSG00000169083|ENSG00000176720|ENSG00000196511|ENSG00000197329|ENSG00000197442|ENSG00000247077,CFLAR|BIRC3|FAS|HEBP2|YBX3|CASP8|CYLD|BAX|DNM1L|TRPM7|TSPO|ITPK1|DNM1|PPIF|BIRC2|ARHGEF2|RBCK1|IRF3|ASL|TRAF2|RIPK1|EBP|IPMK|TMEM123|LY96|SP8|C2|FTH1|AR|BOK|TPK1|PELI1|MAP3K5|PGAM5,4.41176470588235
"2397",GO_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,0.828411721042951,0.48503118910618,1,26,ENSG00000132334,PTPRE,ENSG00000011454|ENSG00000029534|ENSG00000047410|ENSG00000062485|ENSG00000067606|ENSG00000103197|ENSG00000105723|ENSG00000106070|ENSG00000107104|ENSG00000108443|ENSG00000115290|ENSG00000124160|ENSG00000132334|ENSG00000132356|ENSG00000132376|ENSG00000136044|ENSG00000137154|ENSG00000142192|ENSG00000158092|ENSG00000162924|ENSG00000163932|ENSG00000165699|ENSG00000166278|ENSG00000173039|ENSG00000175354|ENSG00000196396,GPR21|ANK1|TPR|CS|PRKCZ|TSC2|GSK3A|GRB10|KANK1|RPS6KB1|GRB14|NCOA5|PTPRE|PRKAA1|INPP5K|APPL2|RPS6|APP|NCK1|REL|PRKCD|TSC1|C2|RELA|PTPN2|PTPN1,5.84615384615385
"2398",GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H,0.828553957427558,0.344635075882256,3,81,ENSG00000109390|ENSG00000183648|ENSG00000198431,NDUFC1|NDUFB1|TXNRD1,ENSG00000004779|ENSG00000007952|ENSG00000023228|ENSG00000058804|ENSG00000062485|ENSG00000065518|ENSG00000065615|ENSG00000086991|ENSG00000090266|ENSG00000091140|ENSG00000100243|ENSG00000100253|ENSG00000100938|ENSG00000102144|ENSG00000104687|ENSG00000104808|ENSG00000109390|ENSG00000110717|ENSG00000113194|ENSG00000115129|ENSG00000115286|ENSG00000116791|ENSG00000116984|ENSG00000119013|ENSG00000119421|ENSG00000124275|ENSG00000124588|ENSG00000127948|ENSG00000128609|ENSG00000129235|ENSG00000130159|ENSG00000130414|ENSG00000131495|ENSG00000133816|ENSG00000134504|ENSG00000135596|ENSG00000136521|ENSG00000136810|ENSG00000137710|ENSG00000139180|ENSG00000140279|ENSG00000140990|ENSG00000141510|ENSG00000143222|ENSG00000145439|ENSG00000147684|ENSG00000151366|ENSG00000156709|ENSG00000157326|ENSG00000158864|ENSG00000159348|ENSG00000160194|ENSG00000164182|ENSG00000164258|ENSG00000164867|ENSG00000165264|ENSG00000165672|ENSG00000166278|ENSG00000167693|ENSG00000167792|ENSG00000168653|ENSG00000169738|ENSG00000170906|ENSG00000178127|ENSG00000181019|ENSG00000183648|ENSG00000184470|ENSG00000184752|ENSG00000186010|ENSG00000188566|ENSG00000189043|ENSG00000197763|ENSG00000198431|ENSG00000198814|ENSG00000198843|ENSG00000204520|ENSG00000205758|ENSG00000213619|ENSG00000215883|ENSG00000259112|ENSG00000267855,NDUFAB1|NOX1|NDUFS1|NDC1|CS|NDUFB4|CYB5R4|NOX4|NDUFB2|DLD|CYB5R3|MIOX|GMPR2|PGK1|GSR|DHDH|NDUFC1|NDUFS8|FAF2|TP53I3|NDUFS7|CRYZ|MTR|NDUFB3|NDUFA8|MTRR|NQO2|POR|NDUFA5|TXNDC17|ECSIT|NDUFA10|NDUFA2|MICAL2|KCTD1|MICAL1|NDUFB5|TXN|RDX|NDUFA9|DUOX2|NDUFB10|TP53|UFC1|CBR4|NDUFB9|NDUFC2|AIFM1|DHRS4|NDUFS2|CYB5R1|NDUFV3|NDUFAF2|NDUFS4|NOS3|NDUFB6|PRDX3|C2|NXN|NDUFV1|NDUFS5|DCXR|NDUFA3|NDUFV2|NQO1|NDUFB1|TXNRD2|NDUFA12|NDUFA13|NDOR1|NDUFA4|TXNRD3|TXNRD1|GK|SELENOT|MICA|CRYZL1|NDUFS3|CYB5RL|NDUFC2-KCTD14|NDUFA7,4.71604938271605
"2399",GO_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,0.828803841741823,0.484772097574746,1,25,ENSG00000168066,SF1,ENSG00000002834|ENSG00000003402|ENSG00000019144|ENSG00000042832|ENSG00000048649|ENSG00000062485|ENSG00000067182|ENSG00000069482|ENSG00000074054|ENSG00000101439|ENSG00000123384|ENSG00000130309|ENSG00000138080|ENSG00000147155|ENSG00000148400|ENSG00000159753|ENSG00000160867|ENSG00000163539|ENSG00000167182|ENSG00000168066|ENSG00000169083|ENSG00000173402|ENSG00000198728|ENSG00000204580|ENSG00000213930,LASP1|CFLAR|PHLDB1|TG|RSF1|CS|TNFRSF1A|GAL|CLASP1|CST3|LRP1|COLGALT1|EMILIN1|EBP|NOTCH1|CARMIL2|FGFR4|CLASP2|SP2|SF1|AR|DAG1|LDB1|DDR1|GALT,6
"2400",GO_ATPASE_REGULATOR_ACTIVITY,0.828829328869494,0.480940031480747,1,38,ENSG00000105821,DNAJC2,ENSG00000052795|ENSG00000069345|ENSG00000069849|ENSG00000077232|ENSG00000086061|ENSG00000100209|ENSG00000100591|ENSG00000105649|ENSG00000105821|ENSG00000105993|ENSG00000107262|ENSG00000110711|ENSG00000115414|ENSG00000118513|ENSG00000120675|ENSG00000120694|ENSG00000120725|ENSG00000121152|ENSG00000133265|ENSG00000135924|ENSG00000136770|ENSG00000143153|ENSG00000143337|ENSG00000151929|ENSG00000162616|ENSG00000164284|ENSG00000165699|ENSG00000166278|ENSG00000168118|ENSG00000169905|ENSG00000170946|ENSG00000173209|ENSG00000173599|ENSG00000174672|ENSG00000197713|ENSG00000205981|ENSG00000213780|ENSG00000217128,FNIP2|DNAJA2|ATP1B3|DNAJC10|DNAJA1|HSCB|AHSA1|RAB3A|DNAJC2|DNAJB6|BAG1|AIP|FN1|MYB|DNAJC15|HSPH1|SIL1|NCAPH|HSPBP1|DNAJB2|DNAJC1|ATP1B1|TOR1AIP1|BAG3|DNAJB4|GRPEL2|TSC1|C2|RAB4A|TOR1AIP2|DNAJC24|AHSA2P|PC|BRSK2|RPE|DNAJC19|GTF2H4|FNIP1,3.78947368421053
"2401",GO_CORTICAL_ACTIN_CYTOSKELETON,0.828926563747347,0.386144918728523,2,59,ENSG00000121057|ENSG00000137877,AKAP1|SPTBN5,ENSG00000002834|ENSG00000011426|ENSG00000015285|ENSG00000039068|ENSG00000070182|ENSG00000071127|ENSG00000073350|ENSG00000079819|ENSG00000090316|ENSG00000100345|ENSG00000112186|ENSG00000114993|ENSG00000115053|ENSG00000115648|ENSG00000116489|ENSG00000118579|ENSG00000120756|ENSG00000121057|ENSG00000122786|ENSG00000123213|ENSG00000125868|ENSG00000126522|ENSG00000127946|ENSG00000130340|ENSG00000130787|ENSG00000131236|ENSG00000131899|ENSG00000132434|ENSG00000132589|ENSG00000132613|ENSG00000136425|ENSG00000137312|ENSG00000137710|ENSG00000137877|ENSG00000138071|ENSG00000146950|ENSG00000147439|ENSG00000148180|ENSG00000151914|ENSG00000152527|ENSG00000152818|ENSG00000158528|ENSG00000159023|ENSG00000160460|ENSG00000162909|ENSG00000164403|ENSG00000166278|ENSG00000170011|ENSG00000170776|ENSG00000171475|ENSG00000172137|ENSG00000172757|ENSG00000173898|ENSG00000179820|ENSG00000186575|ENSG00000197045|ENSG00000197694|ENSG00000197948|ENSG00000198898,LASP1|ANLN|WAS|CDH1|SPTB|WDR1|LLGL2|EPB41L2|MAEA|MYH9|CAP2|RTKN|NCL|MLPH|CAPZA1|MED28|PLS1|AKAP1|CALD1|NLN|DSTN|ASL|HIP1|SNX9|HIP1R|CAP1|LLGL1|LANCL2|FLOT2|MTSS2|CIB2|FLOT1|RDX|SPTBN5|ACTR2|SHROOM2|BIN3|GSN|DST|PLEKHH2|UTRN|PPP1R9A|EPB41|SPTBN4|CAPN2|SHROOM1|C2|MYRIP|AKAP13|WIPF2|CALB2|CFL1|SPTBN2|MYADM|NF2|GMFB|SPTAN1|FCHSD1|CAPZA2,4.61016949152542
"2402",GO_NEGATIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT,0.82918530578991,0.481411122440447,1,33,ENSG00000184787,UBE2G2,ENSG00000042832|ENSG00000067066|ENSG00000068912|ENSG00000072849|ENSG00000100401|ENSG00000101311|ENSG00000112210|ENSG00000116288|ENSG00000119185|ENSG00000132341|ENSG00000132376|ENSG00000134882|ENSG00000135506|ENSG00000136810|ENSG00000138376|ENSG00000150093|ENSG00000151422|ENSG00000151929|ENSG00000156735|ENSG00000158856|ENSG00000162607|ENSG00000164885|ENSG00000166278|ENSG00000168734|ENSG00000169083|ENSG00000171033|ENSG00000184787|ENSG00000186480|ENSG00000187446|ENSG00000189058|ENSG00000196712|ENSG00000198833|ENSG00000203879,TG|SP100|ERLEC1|DERL2|RANGAP1|FERMT1|RAB23|PARK7|ITGB1BP1|RAN|INPP5K|UBAC2|OS9|TXN|BARD1|ITGB1|FER|BAG3|BAG4|DMTN|USP1|CDK5|C2|PKIG|AR|PKIA|UBE2G2|INSIG1|CHP1|APOD|NF1|UBE2J1|GDI1,4.45454545454545
"2403",GO_AMINOGLYCAN_METABOLIC_PROCESS,0.829644672001475,0.385543540564095,2,54,ENSG00000126091|ENSG00000166444,ST3GAL3|ST5,ENSG00000004866|ENSG00000008513|ENSG00000015532|ENSG00000027847|ENSG00000030582|ENSG00000033100|ENSG00000042832|ENSG00000055955|ENSG00000062485|ENSG00000069482|ENSG00000070614|ENSG00000086062|ENSG00000100380|ENSG00000104331|ENSG00000109320|ENSG00000109814|ENSG00000110080|ENSG00000111846|ENSG00000111962|ENSG00000114646|ENSG00000114770|ENSG00000115884|ENSG00000117411|ENSG00000121578|ENSG00000124145|ENSG00000126091|ENSG00000128973|ENSG00000130958|ENSG00000131873|ENSG00000137193|ENSG00000138604|ENSG00000138798|ENSG00000141367|ENSG00000142208|ENSG00000149418|ENSG00000149541|ENSG00000151348|ENSG00000151914|ENSG00000153936|ENSG00000155893|ENSG00000157350|ENSG00000158850|ENSG00000162924|ENSG00000166278|ENSG00000166444|ENSG00000166507|ENSG00000169826|ENSG00000171310|ENSG00000173599|ENSG00000176383|ENSG00000188157|ENSG00000213420|ENSG00000213614|ENSG00000213930,ST7|ST3GAL1|XYLT2|B4GALT7|GRN|CHPF2|TG|ITIH4|CS|GAL|NDST1|B4GALT1|ST13|IMPAD1|NFKB1|UGDH|ST3GAL4|GCNT2|UST|CSPG5|ABCC5|SDC1|B4GALT2|B4GALT4|SDC4|ST3GAL3|CLN6|SLC35D2|CHSY1|PIM1|GLCE|EGF|CLTC|AKT1|ST14|B3GAT3|EXT2|DST|HS2ST1|PXYLP1|ST3GAL2|B4GALT3|REL|C2|ST5|NDST2|CSGALNACT2|CHST11|PC|B3GNT4|AGRN|GPC2|HEXA|GALT,4.98148148148148
"2404",GO_POSITIVE_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION,0.829710257960418,0.38395807366258,2,70,ENSG00000138795|ENSG00000168066,LEF1|SF1,ENSG00000002330|ENSG00000015475|ENSG00000042832|ENSG00000047410|ENSG00000049130|ENSG00000049768|ENSG00000061676|ENSG00000062485|ENSG00000064012|ENSG00000065000|ENSG00000067560|ENSG00000067606|ENSG00000067955|ENSG00000069482|ENSG00000071553|ENSG00000077238|ENSG00000083799|ENSG00000087460|ENSG00000088992|ENSG00000092020|ENSG00000100219|ENSG00000100813|ENSG00000101974|ENSG00000103194|ENSG00000104312|ENSG00000108175|ENSG00000109906|ENSG00000113141|ENSG00000113525|ENSG00000113916|ENSG00000115738|ENSG00000117335|ENSG00000118260|ENSG00000118513|ENSG00000122025|ENSG00000124508|ENSG00000125657|ENSG00000126226|ENSG00000126804|ENSG00000130881|ENSG00000132170|ENSG00000135269|ENSG00000136738|ENSG00000137275|ENSG00000138795|ENSG00000143507|ENSG00000143575|ENSG00000151651|ENSG00000155846|ENSG00000159216|ENSG00000160685|ENSG00000162607|ENSG00000164038|ENSG00000164651|ENSG00000167604|ENSG00000168066|ENSG00000168961|ENSG00000169083|ENSG00000172175|ENSG00000173599|ENSG00000173757|ENSG00000175104|ENSG00000175467|ENSG00000178585|ENSG00000180353|ENSG00000180694|ENSG00000183087|ENSG00000185650|ENSG00000196839|ENSG00000204305,BAD|BID|TG|TPR|KITLG|FOXP3|NCKAP1|CS|CASP8|AP3D1|RHOA|PRKCZ|CBFB|GAL|ATP6AP1|IL4R|CYLD|GNAS|TESC|PPP2R3C|XBP1|ACIN1|ATP11C|USP10|RIPK2|ZMIZ1|ZBTB16|IK|IL5|BCL6|ID2|CD46|CREB1|MYB|FLT3|BTN2A2|TNFSF9|PCID2|ZBTB1|LRP3|PPARG|TES|STAM|RIPK1|LEF1|DUSP10|HAX1|ADAM8|PPARGC1B|RUNX1|ZBTB7B|USP1|SLC9B2|SP8|NFKBID|SF1|LGALS9|AR|MALT1|PC|STAT5B|TRAF6|SART1|CTNNBIP1|HCLS1|TMEM64|GAS6|ZFP36L1|ADA|AGER,3.67142857142857
"2405",GO_SCHWANN_CELL_DEVELOPMENT,0.829711481470527,0.482747314979908,1,26,ENSG00000104728,ARHGEF10,ENSG00000008277|ENSG00000068903|ENSG00000072415|ENSG00000076928|ENSG00000100697|ENSG00000104419|ENSG00000104728|ENSG00000104755|ENSG00000105221|ENSG00000108797|ENSG00000112414|ENSG00000125686|ENSG00000142168|ENSG00000142208|ENSG00000148498|ENSG00000164885|ENSG00000166278|ENSG00000166333|ENSG00000169083|ENSG00000172037|ENSG00000173402|ENSG00000184634|ENSG00000185721|ENSG00000196712|ENSG00000196839|ENSG00000198125,ADAM22|SIRT2|MPP5|ARHGEF1|DICER1|NDRG1|ARHGEF10|ADAM2|AKT2|CNTNAP1|ADGRG6|MED1|SOD1|AKT1|PARD3|CDK5|C2|ILK|AR|LAMB2|DAG1|MED12|DRG1|NF1|ADA|MB,5.69230769230769
"2406",GO_HIPPOCAMPUS_DEVELOPMENT,0.830164367554925,0.384365713349839,2,57,ENSG00000138795|ENSG00000180198,LEF1|RCC1,ENSG00000007168|ENSG00000033178|ENSG00000040199|ENSG00000042832|ENSG00000047410|ENSG00000058668|ENSG00000065833|ENSG00000070785|ENSG00000082701|ENSG00000084676|ENSG00000088930|ENSG00000089220|ENSG00000099942|ENSG00000103876|ENSG00000105426|ENSG00000105953|ENSG00000106462|ENSG00000106603|ENSG00000108799|ENSG00000108953|ENSG00000110492|ENSG00000116478|ENSG00000118193|ENSG00000125124|ENSG00000125863|ENSG00000126088|ENSG00000128602|ENSG00000129682|ENSG00000130827|ENSG00000132510|ENSG00000137343|ENSG00000138795|ENSG00000140463|ENSG00000145012|ENSG00000145191|ENSG00000145545|ENSG00000147155|ENSG00000157193|ENSG00000157601|ENSG00000162924|ENSG00000164305|ENSG00000164329|ENSG00000164405|ENSG00000164885|ENSG00000165699|ENSG00000167193|ENSG00000168389|ENSG00000169083|ENSG00000170390|ENSG00000170759|ENSG00000171862|ENSG00000172845|ENSG00000176444|ENSG00000180198|ENSG00000186575|ENSG00000189056|ENSG00000239672,PAFAH1B1|UBA6|PHLPP2|TG|TPR|ATP2B4|ME1|EIF2B3|GSK3B|NCOA1|XRN2|PEBP1|CRKL|FAH|PTPRS|OGDH|EZH2|COA1|EZH1|YWHAE|MDK|HDAC1|KIF14|BBS2|MKKS|UROD|SMO|FGF13|PLXNA3|KDM6B|ATAT1|LEF1|BBS4|LPP|EIF2B5|SRD5A1|EBP|LRP8|MX1|REL|CASP3|TENT2|UQCRQ|CDK5|TSC1|CRK|MFSD2A|AR|DCLK2|KIF5B|PTEN|SP3|CLK2|RCC1|NF2|RELN|NME1,4.75438596491228
